2.169999999999999929e+00,3.250000000000000000e+00,3.000000000000000000e+00,1.919999999999999929e+00,1.820000000000000062e+00,1.059907834101382340e+00,1.046153846153846212e+00,1.133333333333333304e+00,1.000000000000000000e+00,-2.558266744017601013e-02
3.700000000000000178e+00,3.160000000000000142e+00,2.100000000000000089e+00,2.080000000000000071e+00,1.719999999999999973e+00,1.148648648648648685e+00,1.075949367088607556e+00,1.047619047619047672e+00,-1.000000000000000000e+00,-2.611887827515602112e-02
2.009999999999999787e+00,3.310000000000000053e+00,3.930000000000000160e+00,2.339999999999999858e+00,1.580000000000000071e+00,1.024875621890547484e+00,1.099697885196374569e+00,1.068702290076335881e+00,1.000000000000000000e+00,-2.485591545701026917e-02
2.140000000000000124e+00,3.310000000000000053e+00,3.100000000000000089e+00,1.850000000000000089e+00,1.889999999999999902e+00,1.051401869158878455e+00,1.057401812688821829e+00,1.064516129032258007e+00,0.000000000000000000e+00,-2.612460032105445862e-02
2.839999999999999858e+00,3.439999999999999947e+00,2.229999999999999982e+00,1.570000000000000062e+00,2.290000000000000036e+00,1.059859154929577496e+00,1.075581395348837344e+00,1.049327354260089606e+00,-1.000000000000000000e+00,-2.788404002785682678e-02
2.299999999999999822e+00,2.919999999999999929e+00,3.100000000000000089e+00,2.169999999999999929e+00,1.590000000000000080e+00,1.086956521739130599e+00,1.078767123287671215e+00,1.112903225806451735e+00,-1.000000000000000000e+00,-2.484664693474769592e-02
2.009999999999999787e+00,3.310000000000000053e+00,3.649999999999999911e+00,2.029999999999999805e+00,1.739999999999999991e+00,1.054726368159204064e+00,1.039274924471299100e+00,1.095890410958904049e+00,0.000000000000000000e+00,-2.551786974072456360e-02
2.000000000000000000e+00,3.189999999999999947e+00,3.879999999999999893e+00,2.390000000000000124e+00,1.530000000000000027e+00,1.040000000000000036e+00,1.050156739811912265e+00,1.077319587628865927e+00,0.000000000000000000e+00,-2.490987256169319153e-02
3.250000000000000000e+00,3.270000000000000018e+00,2.080000000000000071e+00,1.850000000000000089e+00,1.879999999999999893e+00,1.138461538461538414e+00,1.064220183486238591e+00,1.081730769230769162e+00,-1.000000000000000000e+00,-2.645024284720420837e-02
2.339999999999999858e+00,3.250000000000000000e+00,2.890000000000000124e+00,1.709999999999999964e+00,2.040000000000000036e+00,1.068376068376068355e+00,1.089230769230769225e+00,1.072664359861591699e+00,1.000000000000000000e+00,-2.663497254252433777e-02
2.709999999999999964e+00,3.350000000000000089e+00,2.209999999999999964e+00,2.009999999999999787e+00,1.689999999999999947e+00,1.070110701107011009e+00,1.044776119402984982e+00,1.085972850678732948e+00,1.000000000000000000e+00,-2.533343806862831116e-02
2.609999999999999876e+00,2.839999999999999858e+00,2.680000000000000160e+00,2.270000000000000018e+00,1.530000000000000027e+00,1.072796934865900331e+00,1.056338028169014231e+00,1.100746268656716431e+00,-1.000000000000000000e+00,-2.475628629326820374e-02
2.250000000000000000e+00,3.120000000000000107e+00,2.959999999999999964e+00,2.049999999999999822e+00,1.669999999999999929e+00,1.080000000000000071e+00,1.041666666666666741e+00,1.131756756756756799e+00,1.000000000000000000e+00,-2.511294558644294739e-02
2.979999999999999982e+00,3.560000000000000053e+00,2.189999999999999947e+00,1.409999999999999920e+00,2.750000000000000000e+00,1.073825503355704702e+00,1.056179775280898792e+00,1.050228310502283158e+00,1.000000000000000000e+00,-3.020304068922996521e-02
2.430000000000000160e+00,3.180000000000000160e+00,2.640000000000000124e+00,2.029999999999999805e+00,1.699999999999999956e+00,1.069958847736625529e+00,1.037735849056603765e+00,1.041666666666666519e+00,1.000000000000000000e+00,-2.568249776959419250e-02
2.270000000000000018e+00,3.220000000000000195e+00,2.810000000000000053e+00,1.879999999999999893e+00,1.850000000000000089e+00,1.057268722466960353e+00,1.040372670807453437e+00,1.067615658362989217e+00,1.000000000000000000e+00,-2.604483440518379211e-02
3.589999999999999858e+00,3.040000000000000036e+00,2.080000000000000071e+00,2.220000000000000195e+00,1.600000000000000089e+00,1.114206128133704787e+00,1.069078947368421018e+00,1.057692307692307709e+00,-1.000000000000000000e+00,-2.546346560120582581e-02
2.149999999999999911e+00,3.220000000000000195e+00,3.169999999999999929e+00,1.830000000000000071e+00,1.929999999999999938e+00,1.046511627906976827e+00,1.024844720496894235e+00,1.104100946372239767e+00,1.000000000000000000e+00,-2.621154114603996277e-02
3.040000000000000036e+00,2.919999999999999929e+00,2.359999999999999876e+00,2.049999999999999822e+00,1.669999999999999929e+00,1.069078947368421018e+00,1.078767123287671215e+00,1.042372881355932313e+00,-1.000000000000000000e+00,-2.536643669009208679e-02
2.540000000000000036e+00,3.339999999999999858e+00,2.729999999999999982e+00,1.929999999999999938e+00,1.860000000000000098e+00,1.062992125984252079e+00,1.077844311377245567e+00,1.091575091575091472e+00,1.000000000000000000e+00,-2.591782435774803162e-02
3.490000000000000213e+00,2.839999999999999858e+00,2.100000000000000089e+00,2.359999999999999876e+00,1.479999999999999982e+00,1.074498567335243404e+00,1.056338028169014231e+00,1.047619047619047672e+00,0.000000000000000000e+00,-2.491407468914985657e-02
2.169999999999999929e+00,3.299999999999999822e+00,3.359999999999999876e+00,2.009999999999999787e+00,1.800000000000000044e+00,1.036866359447004671e+00,1.072727272727272751e+00,1.071428571428571397e+00,-1.000000000000000000e+00,-2.569678798317909241e-02
2.270000000000000018e+00,3.220000000000000195e+00,3.120000000000000107e+00,2.020000000000000018e+00,1.760000000000000009e+00,1.057268722466960353e+00,1.055900621118012417e+00,1.089743589743589647e+00,0.000000000000000000e+00,-2.558673545718193054e-02
3.040000000000000036e+00,3.259999999999999787e+00,2.209999999999999964e+00,1.959999999999999964e+00,1.800000000000000044e+00,1.108552631578947345e+00,1.061349693251533832e+00,1.040723981900452344e+00,-1.000000000000000000e+00,-2.624212577939033508e-02
2.089999999999999858e+00,3.200000000000000178e+00,3.129999999999999893e+00,1.899999999999999911e+00,1.830000000000000071e+00,1.028708133971291794e+00,1.031249999999999778e+00,1.038338658146964910e+00,0.000000000000000000e+00,-2.599850669503211975e-02
2.569999999999999840e+00,3.160000000000000142e+00,2.450000000000000178e+00,1.939999999999999947e+00,1.750000000000000000e+00,1.070038910505836549e+00,1.075949367088607556e+00,1.061224489795918435e+00,1.000000000000000000e+00,-2.554879710078239441e-02
2.879999999999999893e+00,3.290000000000000036e+00,2.240000000000000213e+00,2.020000000000000018e+00,1.729999999999999982e+00,1.215277777777777901e+00,1.033434650455927084e+00,1.062499999999999778e+00,0.000000000000000000e+00,-2.656615152955055237e-02
2.080000000000000071e+00,3.229999999999999982e+00,3.790000000000000036e+00,2.339999999999999858e+00,1.580000000000000071e+00,1.057692307692307709e+00,1.052631578947368363e+00,1.081794195250659563e+00,-1.000000000000000000e+00,-2.516691759228706360e-02
2.240000000000000213e+00,3.270000000000000018e+00,2.939999999999999947e+00,1.879999999999999893e+00,1.850000000000000089e+00,1.084821428571428603e+00,1.070336391437308965e+00,1.088435374149659962e+00,-1.000000000000000000e+00,-2.596214041113853455e-02
2.390000000000000124e+00,3.200000000000000178e+00,2.839999999999999858e+00,2.080000000000000071e+00,1.679999999999999938e+00,1.054393305439330408e+00,1.046875000000000000e+00,1.095070422535211252e+00,-1.000000000000000000e+00,-2.524009719491004944e-02
2.479999999999999982e+00,3.129999999999999893e+00,2.979999999999999982e+00,2.140000000000000124e+00,1.669999999999999929e+00,1.048387096774193505e+00,1.054313099041533475e+00,1.050335570469798530e+00,-1.000000000000000000e+00,-2.544965222477912903e-02
2.319999999999999840e+00,3.229999999999999982e+00,2.939999999999999947e+00,2.169999999999999929e+00,1.629999999999999893e+00,1.034482758620689724e+00,1.052631578947368363e+00,1.183673469387755084e+00,1.000000000000000000e+00,-2.450378611683845520e-02
3.069999999999999840e+00,3.240000000000000213e+00,2.259999999999999787e+00,2.040000000000000036e+00,1.750000000000000000e+00,1.100977198697068449e+00,1.080246913580246826e+00,1.053097345132743445e+00,0.000000000000000000e+00,-2.590237185359001160e-02
3.100000000000000089e+00,2.930000000000000160e+00,2.350000000000000089e+00,2.439999999999999947e+00,1.510000000000000009e+00,1.096774193548387011e+00,1.034129692832764347e+00,1.059574468085106469e+00,1.000000000000000000e+00,-2.535511925816535950e-02
2.069999999999999840e+00,3.160000000000000142e+00,3.600000000000000089e+00,2.370000000000000107e+00,1.540000000000000036e+00,1.038647342995169032e+00,1.044303797468354222e+00,1.077777777777777724e+00,0.000000000000000000e+00,-2.494700625538825989e-02
2.359999999999999876e+00,3.290000000000000036e+00,2.580000000000000071e+00,1.810000000000000053e+00,1.919999999999999929e+00,1.059322033898305149e+00,1.033434650455927084e+00,1.046511627906976827e+00,0.000000000000000000e+00,-2.647269889712333679e-02
2.970000000000000195e+00,3.109999999999999876e+00,2.390000000000000124e+00,2.319999999999999840e+00,1.560000000000000053e+00,1.077441077441077422e+00,1.061093247588424493e+00,1.071129707112970619e+00,0.000000000000000000e+00,-2.515829727053642273e-02
2.089999999999999858e+00,3.220000000000000195e+00,3.129999999999999893e+00,1.889999999999999902e+00,1.820000000000000062e+00,1.052631578947368585e+00,1.040372670807453437e+00,1.054313099041533475e+00,0.000000000000000000e+00,-2.594203129410743713e-02
2.470000000000000195e+00,3.250000000000000000e+00,2.770000000000000018e+00,2.020000000000000018e+00,1.750000000000000000e+00,1.060728744939271273e+00,1.076923076923076872e+00,1.061371841155234641e+00,0.000000000000000000e+00,-2.561310306191444397e-02
2.399999999999999911e+00,3.250000000000000000e+00,2.870000000000000107e+00,2.020000000000000018e+00,1.770000000000000018e+00,1.091666666666666785e+00,1.046153846153846212e+00,1.073170731707317138e+00,1.000000000000000000e+00,-2.596675232052803040e-02
3.120000000000000107e+00,3.399999999999999911e+00,2.049999999999999822e+00,2.169999999999999929e+00,1.620000000000000107e+00,1.169871794871794712e+00,1.044117647058823595e+00,1.073170731707317360e+00,1.000000000000000000e+00,-2.583343163132667542e-02
2.259999999999999787e+00,2.740000000000000213e+00,3.169999999999999929e+00,2.399999999999999911e+00,1.459999999999999964e+00,1.119469026548672641e+00,1.040145985401459860e+00,1.104100946372239767e+00,1.000000000000000000e+00,-2.489008381962776184e-02
2.120000000000000107e+00,3.359999999999999876e+00,3.370000000000000107e+00,1.919999999999999929e+00,1.850000000000000089e+00,1.037735849056603765e+00,1.059523809523809534e+00,1.083086053412462890e+00,-1.000000000000000000e+00,-2.582819387316703796e-02
3.290000000000000036e+00,3.240000000000000213e+00,2.229999999999999982e+00,1.969999999999999973e+00,1.830000000000000071e+00,1.088145896656534939e+00,1.052469135802469147e+00,1.031390134529147851e+00,1.000000000000000000e+00,-2.639104053378105164e-02
2.069999999999999840e+00,3.220000000000000195e+00,3.359999999999999876e+00,2.009999999999999787e+00,1.760000000000000009e+00,1.038647342995169032e+00,1.055900621118012417e+00,1.151785714285714413e+00,-1.000000000000000000e+00,-2.513538673520088196e-02
2.649999999999999911e+00,3.209999999999999964e+00,2.549999999999999822e+00,2.000000000000000000e+00,1.760000000000000009e+00,1.056603773584905648e+00,1.043613707165109039e+00,1.058823529411764941e+00,0.000000000000000000e+00,-2.576934173703193665e-02
2.339999999999999858e+00,3.149999999999999911e+00,3.220000000000000195e+00,2.520000000000000018e+00,1.489999999999999991e+00,1.047008547008547064e+00,1.047619047619047672e+00,1.074534161490683148e+00,1.000000000000000000e+00,-2.496260777115821838e-02
2.240000000000000213e+00,3.200000000000000178e+00,2.899999999999999911e+00,2.000000000000000000e+00,1.719999999999999973e+00,1.049107142857142794e+00,1.043749999999999956e+00,1.103448275862068950e+00,0.000000000000000000e+00,-2.527233585715293884e-02
2.450000000000000178e+00,3.279999999999999805e+00,2.819999999999999840e+00,1.949999999999999956e+00,1.840000000000000080e+00,1.020408163265306145e+00,1.039634146341463561e+00,1.106382978723404298e+00,-1.000000000000000000e+00,-2.568239346146583557e-02
2.359999999999999876e+00,3.250000000000000000e+00,3.009999999999999787e+00,1.939999999999999947e+00,1.840000000000000080e+00,1.067796610169491567e+00,1.049230769230769189e+00,1.096345514950166189e+00,-1.000000000000000000e+00,-2.595053985714912415e-02
2.109999999999999876e+00,3.220000000000000195e+00,3.259999999999999787e+00,1.669999999999999929e+00,2.080000000000000071e+00,1.042654028436019065e+00,1.040372670807453437e+00,1.088957055214723857e+00,1.000000000000000000e+00,-2.676608040928840637e-02
2.870000000000000107e+00,3.200000000000000178e+00,2.430000000000000160e+00,2.120000000000000107e+00,1.679999999999999938e+00,1.087108013937282180e+00,1.046875000000000000e+00,1.069958847736625529e+00,0.000000000000000000e+00,-2.561995014548301697e-02
2.509999999999999787e+00,3.470000000000000195e+00,2.620000000000000107e+00,1.409999999999999920e+00,2.750000000000000000e+00,1.051792828685259140e+00,1.095100864553314013e+00,1.049618320610687050e+00,-1.000000000000000000e+00,-2.989857271313667297e-02
2.319999999999999840e+00,3.209999999999999964e+00,2.720000000000000195e+00,1.929999999999999938e+00,1.719999999999999973e+00,1.034482758620689724e+00,1.028037383177569986e+00,1.066176470588235281e+00,0.000000000000000000e+00,-2.534722909331321716e-02
2.430000000000000160e+00,3.250000000000000000e+00,2.950000000000000178e+00,2.109999999999999876e+00,1.709999999999999964e+00,1.041152263374485409e+00,1.046153846153846212e+00,1.061016949152542299e+00,0.000000000000000000e+00,-2.555717900395393372e-02
2.109999999999999876e+00,3.029999999999999805e+00,3.509999999999999787e+00,2.229999999999999982e+00,1.590000000000000080e+00,1.113744075829383950e+00,1.075907590759075827e+00,1.128205128205128194e+00,0.000000000000000000e+00,-2.502147480845451355e-02
2.430000000000000160e+00,2.799999999999999822e+00,2.910000000000000142e+00,2.399999999999999911e+00,1.479999999999999982e+00,1.069958847736625529e+00,1.071428571428571397e+00,1.127147766323023825e+00,0.000000000000000000e+00,-2.447216585278511047e-02
2.830000000000000071e+00,3.229999999999999982e+00,2.250000000000000000e+00,1.989999999999999991e+00,1.889999999999999902e+00,1.166077738515900908e+00,1.052631578947368363e+00,1.057777777777777706e+00,-1.000000000000000000e+00,-2.704994007945060730e-02
3.729999999999999982e+00,3.169999999999999929e+00,2.040000000000000036e+00,2.209999999999999964e+00,1.600000000000000089e+00,1.131367292225200938e+00,1.041009463722397443e+00,1.078431372549019773e+00,0.000000000000000000e+00,-2.555402740836143494e-02
2.129999999999999893e+00,3.620000000000000107e+00,3.240000000000000213e+00,1.550000000000000044e+00,2.370000000000000107e+00,1.032863849765258246e+00,1.102209944751381343e+00,1.111111111111111160e+00,0.000000000000000000e+00,-2.765810862183570862e-02
2.569999999999999840e+00,3.319999999999999840e+00,2.470000000000000195e+00,1.909999999999999920e+00,1.860000000000000098e+00,1.050583657587548680e+00,1.054216867469879526e+00,1.089068825910931126e+00,-1.000000000000000000e+00,-2.593155577778816223e-02
2.500000000000000000e+00,3.410000000000000142e+00,2.339999999999999858e+00,2.089999999999999858e+00,1.649999999999999911e+00,1.060000000000000053e+00,1.055718475073313734e+00,1.047008547008547064e+00,1.000000000000000000e+00,-2.534161880612373352e-02
2.169999999999999929e+00,2.950000000000000178e+00,3.419999999999999929e+00,2.330000000000000071e+00,1.550000000000000044e+00,1.055299539170506895e+00,1.057627118644067776e+00,1.111111111111111160e+00,0.000000000000000000e+00,-2.480052784085273743e-02
2.149999999999999911e+00,3.240000000000000213e+00,3.450000000000000178e+00,2.189999999999999947e+00,1.649999999999999911e+00,1.037209302325581506e+00,1.080246913580246826e+00,1.101449275362318625e+00,-1.000000000000000000e+00,-2.497634664177894592e-02
2.709999999999999964e+00,3.080000000000000071e+00,2.529999999999999805e+00,2.189999999999999947e+00,1.590000000000000080e+00,1.107011070110701212e+00,1.045454545454545414e+00,1.086956521739130599e+00,1.000000000000000000e+00,-2.526829019188880920e-02
2.060000000000000053e+00,3.220000000000000195e+00,3.279999999999999805e+00,1.780000000000000027e+00,1.959999999999999964e+00,1.140776699029126151e+00,1.055900621118012417e+00,1.082317073170731669e+00,-1.000000000000000000e+00,-2.682502940297126770e-02
3.109999999999999876e+00,3.140000000000000124e+00,2.250000000000000000e+00,2.180000000000000160e+00,1.610000000000000098e+00,1.109324758842443748e+00,1.082802547770700619e+00,1.044444444444444509e+00,-1.000000000000000000e+00,-2.544062212109565735e-02
2.560000000000000053e+00,3.319999999999999840e+00,2.629999999999999893e+00,1.909999999999999920e+00,1.850000000000000089e+00,1.062500000000000000e+00,1.084337349397590522e+00,1.045627376425855459e+00,1.000000000000000000e+00,-2.604782208800315857e-02
3.120000000000000107e+00,3.220000000000000195e+00,2.319999999999999840e+00,2.200000000000000178e+00,1.629999999999999893e+00,1.060897435897435903e+00,1.024844720496894235e+00,1.056034482758620774e+00,0.000000000000000000e+00,-2.549086138606071472e-02
2.270000000000000018e+00,2.839999999999999858e+00,3.229999999999999982e+00,2.259999999999999787e+00,1.530000000000000027e+00,1.057268722466960353e+00,1.038732394366197243e+00,1.145510835913312819e+00,1.000000000000000000e+00,-2.449212595820426941e-02
2.040000000000000036e+00,3.240000000000000213e+00,3.759999999999999787e+00,2.220000000000000195e+00,1.639999999999999902e+00,1.039215686274509887e+00,1.052469135802469147e+00,1.101063829787233939e+00,1.000000000000000000e+00,-2.509966865181922913e-02
3.109999999999999876e+00,3.529999999999999805e+00,2.049999999999999822e+00,1.590000000000000080e+00,2.220000000000000195e+00,1.045016077170418001e+00,1.087818696883852798e+00,1.063414634146341742e+00,-1.000000000000000000e+00,-2.732742205262184143e-02
2.919999999999999929e+00,3.270000000000000018e+00,2.290000000000000036e+00,1.739999999999999991e+00,2.020000000000000018e+00,1.078767123287671215e+00,1.085626911314984566e+00,1.069868995633187936e+00,0.000000000000000000e+00,-2.666482701897621155e-02
2.870000000000000107e+00,3.250000000000000000e+00,2.490000000000000213e+00,2.200000000000000178e+00,1.669999999999999929e+00,1.114982578397212487e+00,1.033846153846153859e+00,1.064257028112449710e+00,0.000000000000000000e+00,-2.593107894062995911e-02
2.410000000000000142e+00,3.189999999999999947e+00,2.609999999999999876e+00,1.919999999999999929e+00,1.800000000000000044e+00,1.078838174273858863e+00,1.034482758620689724e+00,1.187739463601532597e+00,1.000000000000000000e+00,-2.534301206469535828e-02
3.180000000000000160e+00,3.390000000000000124e+00,2.129999999999999893e+00,1.780000000000000027e+00,1.969999999999999973e+00,1.100628930817610041e+00,1.076696165191740384e+00,1.061032863849765251e+00,-1.000000000000000000e+00,-2.667007222771644592e-02
2.200000000000000178e+00,3.350000000000000089e+00,3.140000000000000124e+00,1.870000000000000107e+00,1.879999999999999893e+00,1.045454545454545192e+00,1.059701492537313383e+00,1.082802547770700619e+00,-1.000000000000000000e+00,-2.595895901322364807e-02
2.779999999999999805e+00,3.189999999999999947e+00,2.490000000000000213e+00,2.140000000000000124e+00,1.659999999999999920e+00,1.079136690647482189e+00,1.053291536050156685e+00,1.052208835341365445e+00,1.000000000000000000e+00,-2.556378766894340515e-02
2.160000000000000142e+00,3.270000000000000018e+00,3.270000000000000018e+00,2.029999999999999805e+00,1.750000000000000000e+00,1.055555555555555358e+00,1.070336391437308965e+00,1.100917431192660612e+00,0.000000000000000000e+00,-2.541710808873176575e-02
2.290000000000000036e+00,2.919999999999999929e+00,3.129999999999999893e+00,2.169999999999999929e+00,1.610000000000000098e+00,1.069868995633187936e+00,1.027397260273972712e+00,1.086261980830670826e+00,1.000000000000000000e+00,-2.521652355790138245e-02
2.259999999999999787e+00,3.299999999999999822e+00,2.859999999999999876e+00,1.889999999999999902e+00,1.860000000000000098e+00,1.061946902654867353e+00,1.106060606060606188e+00,1.104895104895105007e+00,-1.000000000000000000e+00,-2.565767243504524231e-02
2.160000000000000142e+00,3.259999999999999787e+00,3.270000000000000018e+00,1.750000000000000000e+00,2.000000000000000000e+00,1.041666666666666519e+00,1.076687116564417179e+00,1.146788990825688082e+00,1.000000000000000000e+00,-2.598262950778007507e-02
3.060000000000000053e+00,3.229999999999999982e+00,2.240000000000000213e+00,2.140000000000000124e+00,1.629999999999999893e+00,1.137254901960784270e+00,1.049535603715170407e+00,1.049107142857142794e+00,1.000000000000000000e+00,-2.576218917965888977e-02
2.270000000000000018e+00,3.180000000000000160e+00,2.990000000000000213e+00,1.820000000000000062e+00,1.929999999999999938e+00,1.057268722466960353e+00,1.047169811320754595e+00,1.103678929765886219e+00,1.000000000000000000e+00,-2.616361156105995178e-02
2.250000000000000000e+00,2.810000000000000053e+00,3.189999999999999947e+00,2.500000000000000000e+00,1.439999999999999947e+00,1.088888888888889017e+00,1.049822064056939563e+00,1.087774294670846409e+00,1.000000000000000000e+00,-2.481353655457496643e-02
2.310000000000000053e+00,3.140000000000000124e+00,3.100000000000000089e+00,1.919999999999999929e+00,1.830000000000000071e+00,1.060606060606060552e+00,1.073248407643312197e+00,1.100000000000000089e+00,1.000000000000000000e+00,-2.570172026753425598e-02
2.899999999999999911e+00,3.209999999999999964e+00,2.330000000000000071e+00,2.160000000000000142e+00,1.629999999999999893e+00,1.110344827586206895e+00,1.059190031152647871e+00,1.030042918454935563e+00,-1.000000000000000000e+00,-2.570021525025367737e-02
2.009999999999999787e+00,3.270000000000000018e+00,3.390000000000000124e+00,2.069999999999999840e+00,1.679999999999999938e+00,1.044776119402985204e+00,1.067278287461773667e+00,1.123893805309734484e+00,1.000000000000000000e+00,-2.493045106530189514e-02
2.709999999999999964e+00,3.220000000000000195e+00,2.500000000000000000e+00,2.129999999999999893e+00,1.649999999999999911e+00,1.121771217712177249e+00,1.055900621118012417e+00,1.052000000000000046e+00,-1.000000000000000000e+00,-2.572542801499366760e-02
2.350000000000000089e+00,3.240000000000000213e+00,2.759999999999999787e+00,1.820000000000000062e+00,1.939999999999999947e+00,1.068085106382978600e+00,1.111111111111111160e+00,1.065217391304347894e+00,1.000000000000000000e+00,-2.620809152722358704e-02
2.669999999999999929e+00,3.220000000000000195e+00,2.600000000000000089e+00,2.040000000000000036e+00,1.739999999999999991e+00,1.086142322097378266e+00,1.055900621118012417e+00,1.076923076923076872e+00,-1.000000000000000000e+00,-2.574158087372779846e-02
2.419999999999999929e+00,3.459999999999999964e+00,2.430000000000000160e+00,1.929999999999999938e+00,1.750000000000000000e+00,1.136363636363636465e+00,1.040462427745664886e+00,1.090534979423868123e+00,1.000000000000000000e+00,-2.591026946902275085e-02
2.490000000000000213e+00,3.330000000000000071e+00,2.689999999999999947e+00,1.750000000000000000e+00,2.000000000000000000e+00,1.104417670682730890e+00,1.087087087087087012e+00,1.052044609665427455e+00,1.000000000000000000e+00,-2.681147679686546326e-02
2.339999999999999858e+00,3.200000000000000178e+00,2.799999999999999822e+00,1.939999999999999947e+00,1.800000000000000044e+00,1.068376068376068355e+00,1.031249999999999778e+00,1.089285714285714191e+00,1.000000000000000000e+00,-2.585283294320106506e-02
2.160000000000000142e+00,3.250000000000000000e+00,3.290000000000000036e+00,1.979999999999999982e+00,1.770000000000000018e+00,1.055555555555555358e+00,1.046153846153846212e+00,1.066869300911853946e+00,-1.000000000000000000e+00,-2.573326602578163147e-02
2.089999999999999858e+00,3.259999999999999787e+00,3.830000000000000071e+00,2.339999999999999858e+00,1.580000000000000071e+00,1.052631578947368585e+00,1.042944785276073594e+00,1.096605744125326298e+00,0.000000000000000000e+00,-2.510133758187294006e-02
2.000000000000000000e+00,3.290000000000000036e+00,3.810000000000000053e+00,2.049999999999999822e+00,1.750000000000000000e+00,1.040000000000000036e+00,1.063829787234042534e+00,1.062992125984251857e+00,1.000000000000000000e+00,-2.558873966336250305e-02
