9.000000000000000000e+00,4.400000000000000355e+00,1.350000000000000089e+00,-1.000000000000000000e+00,-6.391804814338684082e-01
2.620000000000000107e+00,3.100000000000000089e+00,2.950000000000000178e+00,-1.000000000000000000e+00,6.136680394411087036e-02
1.050000000000000000e+01,6.000000000000000000e+00,1.219999999999999973e+00,-1.000000000000000000e+00,-7.156376242637634277e-01
3.250000000000000000e+00,3.299999999999999822e+00,2.200000000000000178e+00,1.000000000000000000e+00,-1.450907289981842041e-01
2.149999999999999911e+00,3.299999999999999822e+00,3.299999999999999822e+00,1.000000000000000000e+00,1.941324174404144287e-01
1.600000000000000089e+00,3.450000000000000178e+00,5.299999999999999822e+00,1.000000000000000000e+00,4.214046299457550049e-01
1.280000000000000027e+00,4.750000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,7.392356991767883301e-01
3.500000000000000000e+00,3.399999999999999911e+00,2.049999999999999822e+00,-1.000000000000000000e+00,-1.933401226997375488e-01
2.500000000000000000e+00,3.200000000000000178e+00,3.100000000000000089e+00,1.000000000000000000e+00,9.992852061986923218e-02
1.149999999999999911e+00,6.000000000000000000e+00,1.500000000000000000e+01,1.000000000000000000e+00,8.717200160026550293e-01
1.449999999999999956e+00,4.330000000000000071e+00,6.750000000000000000e+00,0.000000000000000000e+00,5.670372247695922852e-01
6.250000000000000000e+00,4.200000000000000178e+00,1.500000000000000000e+00,-1.000000000000000000e+00,-5.090089440345764160e-01
1.949999999999999956e+00,3.299999999999999822e+00,3.500000000000000000e+00,0.000000000000000000e+00,2.493679523468017578e-01
3.000000000000000000e+00,3.200000000000000178e+00,2.200000000000000178e+00,-1.000000000000000000e+00,-9.639116376638412476e-02
1.300000000000000044e+00,4.750000000000000000e+00,1.000000000000000000e+01,-1.000000000000000000e+00,7.363716959953308105e-01
2.200000000000000178e+00,3.200000000000000178e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.485740095376968384e-01
2.250000000000000000e+00,3.000000000000000000e+00,3.000000000000000000e+00,-1.000000000000000000e+00,1.481343507766723633e-01
1.830000000000000071e+00,3.600000000000000089e+00,3.899999999999999911e+00,1.000000000000000000e+00,2.976224124431610107e-01
4.500000000000000000e+00,3.399999999999999911e+00,1.780000000000000027e+00,-1.000000000000000000e+00,-3.267636299133300781e-01
1.360000000000000098e+00,4.500000000000000000e+00,8.750000000000000000e+00,1.000000000000000000e+00,6.871724128723144531e-01
2.100000000000000089e+00,3.200000000000000178e+00,3.200000000000000178e+00,0.000000000000000000e+00,1.936073005199432373e-01
2.299999999999999822e+00,3.299999999999999822e+00,2.899999999999999911e+00,1.000000000000000000e+00,1.123854294419288635e-01
