4.500000000000000000e+00,3.399999999999999911e+00,1.830000000000000071e+00,-1.000000000000000000e+00,-3.728255331516265869e-01
5.000000000000000000e+00,3.299999999999999822e+00,1.800000000000000044e+00,-1.000000000000000000e+00,-4.258728623390197754e-01
2.100000000000000089e+00,3.200000000000000178e+00,3.600000000000000089e+00,0.000000000000000000e+00,1.779534220695495605e-01
1.360000000000000098e+00,4.500000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,5.412377715110778809e-01
1.830000000000000071e+00,3.500000000000000000e+00,4.330000000000000071e+00,1.000000000000000000e+00,2.873166203498840332e-01
7.000000000000000000e+00,4.330000000000000071e+00,1.439999999999999947e+00,-1.000000000000000000e+00,-5.108180642127990723e-01
1.620000000000000107e+00,3.399999999999999911e+00,6.500000000000000000e+00,1.000000000000000000e+00,3.769668340682983398e-01
2.379999999999999893e+00,3.299999999999999822e+00,2.700000000000000178e+00,1.000000000000000000e+00,1.889377832412719727e-02
1.439999999999999947e+00,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.471819043159484863e-01
2.500000000000000000e+00,3.000000000000000000e+00,2.799999999999999822e+00,-1.000000000000000000e+00,2.099138498306274414e-02
2.100000000000000089e+00,3.299999999999999822e+00,3.500000000000000000e+00,-1.000000000000000000e+00,1.713301539421081543e-01
6.000000000000000000e+00,3.600000000000000089e+00,1.620000000000000107e+00,0.000000000000000000e+00,-4.888872206211090088e-01
1.139999999999999902e+00,7.000000000000000000e+00,2.100000000000000000e+01,1.000000000000000000e+00,8.220898509025573730e-01
5.000000000000000000e+00,3.600000000000000089e+00,1.530000000000000027e+00,-1.000000000000000000e+00,-4.577867984771728516e-01
2.299999999999999822e+00,3.399999999999999911e+00,3.000000000000000000e+00,-1.000000000000000000e+00,8.757203817367553711e-02
2.379999999999999893e+00,3.200000000000000178e+00,2.750000000000000000e+00,1.000000000000000000e+00,2.551639080047607422e-02
2.879999999999999893e+00,3.399999999999999911e+00,2.379999999999999893e+00,1.000000000000000000e+00,-8.090156316757202148e-02
2.620000000000000107e+00,2.899999999999999911e+00,3.000000000000000000e+00,-1.000000000000000000e+00,5.000376701354980469e-02
2.149999999999999911e+00,3.200000000000000178e+00,2.899999999999999911e+00,0.000000000000000000e+00,6.675904989242553711e-02
2.149999999999999911e+00,3.600000000000000089e+00,2.899999999999999911e+00,-1.000000000000000000e+00,7.949596643447875977e-02
2.200000000000000178e+00,3.100000000000000089e+00,3.500000000000000000e+00,1.000000000000000000e+00,1.570146679878234863e-01
1.399999999999999911e+00,4.500000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,5.440016388893127441e-01
1.900000000000000000e+01,5.500000000000000000e+00,1.199999999999999956e+00,-1.000000000000000000e+00,-5.107559561729431152e-01
1.850000000000000089e+00,3.600000000000000089e+00,4.000000000000000000e+00,0.000000000000000000e+00,2.594617009162902832e-01
1.909999999999999920e+00,3.500000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,2.511026263236999512e-01
2.600000000000000089e+00,3.100000000000000089e+00,2.600000000000000089e+00,-1.000000000000000000e+00,-2.201014757156372070e-02
2.200000000000000178e+00,3.399999999999999911e+00,2.879999999999999893e+00,0.000000000000000000e+00,6.815141439437866211e-02
1.669999999999999929e+00,4.000000000000000000e+00,4.750000000000000000e+00,1.000000000000000000e+00,3.777260780334472656e-01
1.600000000000000089e+00,3.750000000000000000e+00,5.000000000000000000e+00,1.000000000000000000e+00,3.690209984779357910e-01
1.360000000000000098e+00,4.500000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,6.516773104667663574e-01
